Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
10616,1,2.0,77.46354026700465,36.68160287683257,1.0,5,16.0,2017,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
11229,9,2.0,52.11544851572794,34.813364647107875,8.0,2,14.0,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B
3288,34,2.0,57.21075802605213,57.60646418613536,10.0,22,25.0,2017,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
11265,34,3.0,83.82724048818885,80.53799625700981,10.0,24,25.0,2015,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
11227,118,1.0,35.31505944583354,19.54138185143944,7.0,3,5.0,1952,0.21843974,B,B,21,4472,6,1450.0,4,7,A
9155,204,3.0,88.55933680292391,62.854221057812,8.0,8,7.0,1918,0.037316452,B,B,32,6748,93,562.0,4,10,B
1746,125,2.0,48.75604331165575,30.38489627731921,5.0,4,5.0,1966,0.194489265,B,B,47,8004,3,125.0,3,5,B
15650,128,1.0,38.54684564950514,19.638502895015613,8.0,17,17.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B
16412,21,1.0,37.68122772866476,22.9679619722236,7.0,15,17.0,2007,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
15067,1,1.0,39.475796536491,23.098055032484663,8.0,12,17.0,1992,0.025609157,B,B,33,5261,0,240.0,3,1,B
2954,101,2.0,66.37993522789452,37.189996377501394,6.0,4,5.0,1957,0.225824954,A,B,41,6558,7,1548.0,3,2,B
8872,1,1.0,39.627646628973686,36.68160287683257,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
11386,23,2.0,67.83081662344456,36.945321318152814,12.0,14,17.0,2013,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
12787,129,1.0,39.34314978631932,21.02378501374742,8.0,4,5.0,1961,0.020741326,B,B,24,5613,5,1340.0,2,5,B
8819,27,3.0,81.60607368160294,46.13444943790271,10.0,3,17.0,2015,0.011654127,B,B,4,915,0,1117.1425855513307,0,0,B
14954,66,1.0,52.50771283662468,21.368214874114397,13.0,15,27.0,2012,0.111627393,B,B,50,12238,8,1970.0,2,3,B
1683,134,1.0,40.85801826980281,22.54559462428817,8.0,5,14.0,1974,0.049863387,B,B,18,3746,9,75.0,3,1,B
12644,1,2.0,62.13862235787858,51.31374571980454,10.0,17,17.0,2018,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
9318,27,2.0,61.31583900803119,36.68160287683257,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
3331,9,3.0,75.47051211870514,45.019039566790966,10.0,10,17.0,1995,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
5157,23,2.0,70.34844345140617,39.54158874021661,14.0,5,1.0,2018,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
364,62,2.0,57.96764453948018,36.68160287683257,1.0,8,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
6450,20,3.0,80.27601266469395,48.47220116363877,13.0,6,17.0,2000,0.019508796,B,B,37,7687,11,176.0,5,5,B
1526,152,3.0,76.08277699746898,52.35242766014222,6.0,3,5.0,1932,0.042031587,B,B,37,6856,84,1940.0,2,5,B
10847,23,2.0,54.99739958010335,36.68160287683257,1.0,7,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
14594,11,2.0,42.795303728766605,24.22376979784609,620.0,11,14.0,1972,0.038692987,B,B,28,6533,1,1015.0,2,5,B
375,27,2.0,63.323765290432846,36.68160287683257,1.0,14,1.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
6264,47,3.0,79.99332884871649,47.25110417091936,10.0,3,16.0,1980,0.101872465,B,B,23,4583,3,1117.1425855513307,3,3,B
4190,6,1.0,47.74971639778552,47.88747335403854,1.0,10,25.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
2024,27,3.0,108.65046454756737,36.68160287683257,1.0,4,6.0,1977,0.07542368,B,B,11,3097,0,1117.1425855513307,0,0,B
12535,23,2.0,90.90922848612573,51.89949113642831,14.0,23,25.0,2012,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13281,34,1.0,39.80170634886904,23.2626268353767,8.0,15,14.0,1995,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
13132,30,2.0,61.25354853615504,36.68160287683257,1.0,21,22.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
15383,61,2.0,44.30863623532426,28.23733450104515,5.0,7,3.0,1961,0.298204575,B,B,16,4048,3,1117.1425855513307,1,3,B
15897,7,3.0,78.40025879520344,47.51646215996497,9.0,23,22.0,1989,0.130617806,B,B,39,10418,9,900.0,1,9,B
2190,18,3.0,77.29932268221367,45.38316355955875,10.0,16,17.0,1986,0.0,B,B,30,5562,0,1117.1425855513307,0,5,A
4445,61,3.0,64.91570302915984,43.59426054435693,8.0,2,16.0,1981,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
8316,6,1.0,38.3333285687248,36.68160287683257,0.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7614,30,1.0,40.35450405256268,36.68160287683257,1.0,6,1.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
10897,128,1.0,41.7024105722406,21.19557345451877,8.0,6,14.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
3043,94,2.0,58.82110430650928,34.1733741535499,9.0,17,16.0,1980,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
8081,22,3.0,83.35594592354818,36.68160287683257,1.0,19,22.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
8948,18,1.0,42.21703842293511,21.758671751237827,8.0,2,17.0,1996,0.0,B,B,30,5562,0,1117.1425855513307,0,5,A
8426,6,1.0,40.14086134006104,5.759836648343456,1.0,15,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6698,1,2.0,55.024440892987954,34.07424006784818,9.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
4027,135,1.0,40.06188907244746,27.89556376621859,6.0,10,9.0,1973,0.007658515,B,B,35,7077,56,2301.0,3,19,B
15437,72,2.0,50.948410125609634,32.99152097600646,9.0,2,14.0,1973,0.210473241,B,B,11,2398,2,1994.0,3,0,B
7717,23,1.0,42.71823505296052,40.62501600322764,1.0,3,4.0,2016,0.034656082,B,B,0,168,0,1117.1425855513307,0,0,B
8723,53,2.0,46.66081742626152,25.582383774828266,7.0,4,9.0,1984,0.049637257,B,B,34,7759,0,229.0,1,3,B
10184,58,1.0,43.47525693777144,36.68160287683257,0.0,6,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11533,94,2.0,48.7134434737855,303.07109439453137,6.0,5,12.0,1974,0.521867054,B,B,25,6149,0,1117.1425855513307,0,0,B
1499,27,3.0,84.72014941664493,84.70274776361636,1.0,9,12.0,2016,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
6933,37,2.0,77.16846718175584,36.89155015314615,13.0,4,6.0,2010,0.127811589,B,B,28,7287,5,320.0,1,3,B
12397,27,1.0,52.1369720696901,1.5511671733160328,1.0,10,12.0,2016,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
5169,23,1.0,48.9084624617809,24.033376497729712,10.0,6,9.0,2016,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
2127,85,2.0,69.12203317157766,5.212356307279322,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
11954,62,3.0,67.79257251323413,45.68681061914103,6.0,8,9.0,1976,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
12488,52,1.0,40.0020810679057,39.99327988695151,1.0,2,17.0,2016,0.371148999,B,B,34,7065,1,750.0,2,5,B
15301,107,2.0,39.77720097603597,25.89793944019036,5.0,4,9.0,1966,0.174739084,B,B,17,3379,9,100.0,0,3,B
11045,95,1.0,46.78767674845995,36.68160287683257,0.0,5,0.0,1977,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
10387,1,2.0,65.12320444149329,36.68160287683257,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
12639,32,2.0,46.44711483505979,27.099421525483933,6.0,4,9.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B
6313,1,3.0,80.67710601424461,52.902188816139,10.0,9,17.0,2014,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
12716,48,3.0,105.6222728494188,106.78521876576828,1.0,23,1.0,2015,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
13396,21,2.0,46.379524275002616,27.487954517603917,6.0,7,9.0,1974,0.194489265,B,B,47,8004,3,125.0,3,5,B
5925,62,1.0,42.49390721216511,42.56813259970031,10.0,7,17.0,2017,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
15771,23,3.0,105.59883863423885,36.68160287683257,1.0,22,25.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13329,23,2.0,68.09953793820145,64.84302502745639,1.0,2,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
11567,0,3.0,108.85132541371472,53.42705095786825,13.0,20,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B
5346,53,4.0,110.36648692891256,77.70584922022466,20.0,9,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B
1198,155,1.0,37.91878819274525,23.26558950391001,9.0,9,12.0,1965,0.042307271,B,B,17,2810,9,4849.0,3,6,B
5040,45,3.0,81.73904706914706,36.68160287683257,1.0,12,1.0,1977,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
15057,178,2.0,55.08731987921566,33.57933695799419,7.0,4,5.0,1956,0.212515361,B,B,19,3293,16,628.0,3,7,B
6741,27,2.0,59.37957011831522,59.51384856143322,1.0,14,19.0,2015,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
13539,130,3.0,81.65701759753394,53.62600835809171,10.0,6,8.0,1958,0.341071945,B,B,27,5664,48,2300.0,3,11,B
12025,45,1.0,39.35389753557517,36.68160287683257,1.0,17,1.0,1977,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
4740,51,2.0,48.647732645236005,28.1666883647494,5.0,11,9.0,1967,0.015016892,B,B,17,3079,59,2890.0,0,8,B
3031,48,3.0,84.79070574020889,82.87359689521945,1.0,20,1.0,2013,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
14788,6,1.0,38.26917330379148,36.68160287683257,1.0,6,17.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
14080,84,1.0,35.575522144541786,20.87196191347237,7.0,9,9.0,1964,0.149666373,B,B,22,4789,2,4087.0,4,1,B
6794,1,2.0,55.24523690270964,36.68160287683257,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
1946,55,3.0,76.99346766547983,42.50614640010587,10.0,6,14.0,1998,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
15664,47,2.0,73.04660921472451,51.9408419817037,9.0,22,22.0,2007,0.101872465,B,B,23,4583,3,1117.1425855513307,3,3,B
1358,78,2.0,54.209252192323206,31.16195538229313,8.0,6,0.0,1998,0.092290642,B,B,21,4346,2,165.0,1,2,B
5358,62,2.0,60.970763187419976,36.68160287683257,1.0,5,1.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
5422,33,3.0,83.70019005035911,57.71296839098354,10.0,6,8.0,1960,0.050272014,B,B,21,4231,14,1020.0,0,3,B
13831,6,2.0,65.98806791340026,60.24258345323662,1.0,18,17.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B
6337,29,1.0,36.15324126614645,18.79143820437505,5.0,6,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B
187,29,2.0,45.84490972289191,32.040112505153914,5.0,12,12.0,1968,0.069660344,B,B,31,6119,4,1117.1425855513307,1,2,B
8516,6,1.0,38.27845261227444,42.65581276177515,1.0,18,17.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
701,90,2.0,54.153716290295954,35.21916068168964,9.0,10,17.0,1991,0.246031548,B,A,22,3151,4,2715.0,3,3,B
14483,101,1.0,36.34213591075008,18.27552476716469,10.0,6,12.0,1970,0.038692987,B,B,28,6533,1,1015.0,2,5,B
16547,90,2.0,47.9393208305059,32.704815098981946,6.0,4,9.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
14227,129,3.0,82.57931237790855,50.49894172769309,8.0,11,10.0,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B
868,38,3.0,87.13999445192246,53.18041881361226,10.0,4,23.0,2011,0.060753049,B,B,15,2787,2,520.0,0,7,B
15526,45,2.0,63.33638449428962,36.68160287683257,1.0,9,17.0,1977,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
7499,102,2.0,56.32151968268554,35.28136366971964,8.0,7,8.0,1956,0.23861713,B,B,26,3889,6,705.0,3,6,B
8547,8,2.0,54.47204579445031,31.69381707316492,8.0,10,14.0,1990,0.458174486,B,A,26,4439,1,1130.0,1,5,B
903,15,2.0,64.71893532395197,32.09149416776168,2.0,6,14.0,2009,0.158249043,B,B,21,5731,0,1117.1425855513307,1,0,B
12102,6,3.0,74.07253411568502,36.68160287683257,0.0,17,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1152,21,2.0,53.4167118983648,30.84538872997398,9.0,9,14.0,2006,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
9329,21,2.0,39.33076875148126,26.34417028408808,7.0,8,9.0,1963,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
9935,27,2.0,42.25201301780088,43.12578733042585,10.0,15,17.0,2018,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
3106,90,2.0,45.08477933605608,25.394457594820256,5.0,7,14.0,1972,0.246031548,B,A,22,3151,4,2715.0,3,3,B
16230,79,1.0,41.21182587377156,19.60855097311191,9.0,15,25.0,2015,0.307466659,B,A,30,5048,9,325.0,2,5,B
5133,61,2.0,53.583178988151424,33.64767109879137,8.0,7,12.0,1977,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
2427,30,2.0,56.491552295587546,36.68160287683257,1.0,18,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
9038,1,2.0,65.55264734791389,36.68160287683257,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
7551,6,1.0,44.21929924401866,2.4126200891205603,1.0,3,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13230,74,2.0,84.50913807618316,83.6865702757032,1.0,12,24.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
14191,9,3.0,74.31162594106715,48.95848523414968,8.0,9,14.0,1993,0.161531741,B,B,25,5648,1,30.0,2,4,B
7301,98,3.0,76.77257602719587,46.18940022690734,8.0,10,22.0,1991,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
2681,27,1.0,43.741749881398135,36.68160287683257,1.0,5,17.0,2016,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
8780,128,2.0,57.53882731908632,34.71373536061161,10.0,19,22.0,1994,0.0,B,B,27,4798,0,30.0,2,8,B
10309,66,1.0,32.64855007706279,22.41284448955264,5.0,1,4.0,1963,0.111627393,B,B,50,12238,8,1970.0,2,3,B
6445,192,3.0,63.118448260727455,44.97807245512867,8.0,4,8.0,1961,0.225824954,A,B,41,6558,7,1548.0,3,2,B
3734,178,3.0,79.77830742912178,53.17943482919754,7.0,5,5.0,1958,0.460556389,B,B,20,4386,14,1117.1425855513307,1,5,B
11002,119,2.0,39.88853665186903,25.399791854318515,6.0,5,9.0,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
11165,45,1.0,39.52991656529448,41.89282296721756,1.0,20,25.0,1977,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
16195,1,1.0,39.37168113402182,36.68160287683257,1.0,7,17.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
12679,43,4.0,90.754032438659,64.51042776180995,7.0,5,5.0,1929,0.212515361,B,B,19,3293,16,628.0,3,7,B
9428,80,1.0,36.54107365097619,22.335605087445146,6.0,1,9.0,1979,0.0,B,B,39,8647,0,810.0,0,5,B
4847,77,2.0,52.11521066968584,34.636292334434955,8.0,5,12.0,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
16492,88,1.0,42.865265145509575,36.68160287683257,0.0,18,0.0,1977,0.127375905,B,B,43,8429,3,1117.1425855513307,3,9,B
5512,27,2.0,50.22547670210498,31.720391184915684,6.0,4,5.0,1981,0.051815435,B,B,5,1227,0,1117.1425855513307,0,0,B
16554,53,3.0,67.22446970389089,39.74117244010528,8.0,10,9.0,1972,0.313924552,B,B,22,4625,11,3855.0,2,10,B
206,33,3.0,73.2664704156283,52.33469535126819,8.0,5,5.0,1955,0.051942062,B,B,17,4017,7,800.0,2,0,B
13464,161,2.0,35.90870976308535,21.62731584711248,6.0,5,9.0,1972,0.014423114,B,B,19,3806,4,1117.1425855513307,0,3,B
8950,85,3.0,79.98439046380373,45.984351456280365,10.0,2,22.0,1987,0.037177818,B,B,52,11217,1,2300.0,1,7,B
8152,52,1.0,40.18537392196434,41.09747879047829,0.0,8,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
928,61,2.0,45.54518102738886,30.041336571121988,6.0,6,9.0,1977,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
4634,22,1.0,42.441934109205775,36.68160287683257,0.0,5,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
5923,98,1.0,38.6566738530624,19.604756428202958,7.0,10,17.0,2008,0.195781053,B,B,23,5212,6,1117.1425855513307,3,2,B
9484,8,2.0,47.99687247107247,29.968061351153747,5.0,11,12.0,1968,0.43788524,B,B,23,5735,3,1084.0,0,5,B
11569,17,2.0,39.13640905417217,23.28298271436389,7.0,6,9.0,1966,0.0,B,B,18,3374,5,620.0,1,2,B
672,62,1.0,46.26945562647919,22.82023936961452,11.0,8,17.0,2014,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
6599,159,3.0,68.95200823319202,42.74801198057104,7.0,3,8.0,1934,0.246623602,B,B,14,2940,45,1117.1425855513307,3,6,B
4583,70,3.0,61.03988652559382,45.0870176293714,6.0,6,9.0,1975,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
10019,101,1.0,41.92787017394517,23.462679560908672,9.0,15,14.0,1977,0.225824954,A,B,41,6558,7,1548.0,3,2,B
10596,53,1.0,39.41692626154685,36.68160287683257,1.0,11,19.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B
303,95,1.0,31.31466816681641,21.20780187517953,6.0,6,8.0,1961,0.341071945,B,B,27,5664,48,2300.0,3,11,B
16105,52,2.0,62.41726035878733,63.68905939621461,12.0,4,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
1761,21,1.0,34.46598080533552,20.7475869872418,5.0,5,5.0,1962,0.034331497,B,B,25,5487,3,1117.1425855513307,0,4,B
1788,35,2.0,46.576816537821614,33.85211360381735,6.0,5,12.0,1972,0.089039719,B,B,33,7976,5,1117.1425855513307,0,11,B
13370,80,3.0,61.55613729990032,43.99439690268075,5.0,4,9.0,1978,0.0,B,B,39,8647,0,810.0,0,5,B
8318,9,2.0,42.06257852753836,36.68160287683257,1.0,9,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
12343,13,2.0,55.63884113874912,34.071084858129375,9.0,16,17.0,2000,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
9895,62,3.0,86.14885214048262,36.68160287683257,1.0,12,17.0,1977,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
12346,187,3.0,82.22281330751056,49.75181738037004,8.0,2,7.0,1997,0.041116354,B,B,53,14892,4,1117.1425855513307,1,4,B
10105,26,1.0,35.488663529452545,21.966797962136745,6.0,4,9.0,1979,0.0,B,B,36,6714,2,2672.0,0,2,B
6539,1,1.0,39.25506605613357,36.68160287683257,10.0,7,17.0,2017,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
8334,34,2.0,56.9462628298939,32.07274432770187,9.0,9,17.0,2000,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
9187,74,2.0,78.31081691750703,36.68160287683257,1.0,17,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
13959,52,1.0,41.268566689764775,36.68160287683257,10.0,7,17.0,2016,0.371148999,B,B,34,7065,1,750.0,2,5,B
13403,29,3.0,75.16640100804352,46.15495131259904,9.0,16,14.0,2000,0.086885265,B,B,10,2277,2,1547.0,0,0,B
5648,61,2.0,47.563848008878814,34.15159171310503,6.0,8,12.0,1980,0.300322518,B,B,52,10311,6,1117.1425855513307,1,9,B
9033,1,1.0,40.40739185416471,36.68160287683257,10.0,13,17.0,2017,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
10311,156,2.0,53.30918578594442,30.30256208074772,8.0,17,17.0,2002,0.007658515,B,B,35,7077,56,2301.0,3,19,B
9636,145,2.0,52.76831244465046,34.337995807396545,9.0,11,17.0,2005,0.246031548,B,A,22,3151,4,2715.0,3,3,B
8962,6,1.0,42.47427319421176,36.68160287683257,0.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
10363,55,1.0,40.545484353832585,23.2474337522083,8.0,5,14.0,1998,0.041365446,B,B,31,5569,0,1117.1425855513307,1,4,B
10698,51,1.0,34.89685240057984,23.500953112692088,6.0,6,9.0,1972,0.015016892,B,B,17,3079,59,2890.0,0,8,B
6246,26,2.0,48.01692214823677,44.85408662627032,5.0,1,5.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B
11857,11,2.0,46.5892195156833,31.05090245938393,5.0,5,5.0,1968,0.0001696759999999,B,B,36,5992,0,1117.1425855513307,1,1,B
7778,5,2.0,43.41816938063175,21.590298239277963,9.0,2,7.0,1960,0.150817539,B,B,16,3433,4,2643.0,4,5,B
15856,74,2.0,69.26318347353308,36.68160287683257,1.0,6,1.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
7644,1,3.0,84.25846795624682,48.276506308340686,10.0,7,22.0,2010,0.025609157,B,B,33,5261,0,240.0,3,1,B
14341,27,2.0,115.5531294404458,118.35525437960762,12.0,5,6.0,1977,0.07542368,B,B,11,3097,0,1117.1425855513307,0,0,B
15009,62,1.0,35.2650435064044,19.993805615751807,7.0,13,12.0,1974,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
160,70,1.0,35.1465209872266,23.86211230003187,6.0,10,9.0,1976,0.002211665,B,B,39,7614,3,1117.1425855513307,1,5,A
256,6,1.0,38.87052458458938,41.17281447031687,1.0,9,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11380,1,2.0,72.41652586657902,74.90460254971666,1.0,8,8.0,2016,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
13843,67,2.0,51.682261332764966,35.31000186274971,6.0,5,12.0,1980,0.100455735,B,B,43,7227,0,1117.1425855513307,1,6,A
10262,27,2.0,69.19644016928157,36.68160287683257,0.0,10,0.0,1977,0.017647053,B,B,2,469,0,1117.1425855513307,0,0,B
13208,57,2.0,63.412140591976645,38.41133939594794,10.0,7,19.0,2008,0.133215333,B,B,49,11395,3,1406.0,3,4,A
11931,9,3.0,81.44153182471769,81.22233103393032,1.0,11,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
2740,27,1.0,45.07973134965165,45.36792042199732,10.0,15,17.0,2015,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
1655,95,1.0,44.94350122950068,36.68160287683257,0.0,4,0.0,1977,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
8005,8,3.0,55.184067304702815,40.24913543155645,5.0,3,5.0,1966,0.43788524,B,B,23,5735,3,1084.0,0,5,B
7271,48,2.0,63.62405215546094,36.68160287683257,1.0,12,1.0,2016,0.041124634,B,B,46,9515,5,1117.1425855513307,1,10,B
13321,101,2.0,49.387965864877394,33.240340058033304,6.0,7,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B
11640,9,1.0,39.61477477226808,21.8221775883435,10.0,11,22.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B
8752,1,1.0,43.04298928215899,36.68160287683257,1.0,15,22.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
15469,9,3.0,74.33671715602429,49.70539848734562,10.0,14,17.0,1993,0.069753361,B,B,53,13670,4,1117.1425855513307,1,11,B
7055,1,2.0,63.19174818451684,36.68160287683257,1.0,6,20.0,1977,0.007122317,B,B,1,264,0,1117.1425855513307,0,1,B
5908,167,2.0,49.74138241194725,31.235570304275235,7.0,4,4.0,1952,0.174739084,B,B,17,3379,9,100.0,0,3,B
3151,101,2.0,44.53157675512188,29.955691179008287,5.0,7,5.0,1970,0.225824954,A,B,41,6558,7,1548.0,3,2,B
4047,168,3.0,92.02029339171308,42.53338892459912,22.0,2,2.0,2018,0.341071945,B,B,27,5664,48,2300.0,3,11,B
4474,21,2.0,42.62640343799149,29.906751217686057,5.0,5,5.0,1968,0.394094211,B,B,3,662,0,35.0,0,0,B
9702,6,2.0,65.24286846475502,36.68160287683257,1.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12389,27,3.0,99.6149063275124,36.68160287683257,1.0,10,16.0,2016,0.072157581,B,B,2,629,1,1117.1425855513307,0,0,A
577,100,3.0,55.68017302447607,41.25916244383871,5.0,5,5.0,1956,0.200146802,B,B,23,3975,8,770.0,2,0,B
265,23,4.0,74.81722589043343,36.68160287683257,0.0,2,0.0,1977,0.014072961,B,B,2,475,0,1117.1425855513307,0,0,B
4872,74,2.0,78.54654543095728,36.68160287683257,1.0,15,17.0,1977,0.075778755,B,B,6,1437,3,1117.1425855513307,0,2,B
3209,79,2.0,37.86094701396132,27.495101166054425,6.0,3,12.0,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B
9139,27,2.0,43.6241110477055,24.653433145189947,6.0,4,5.0,1979,0.211401214,B,B,9,1892,0,1117.1425855513307,0,1,B
7472,31,2.0,44.2795413959844,29.604193752132,5.0,7,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B
5787,9,1.0,45.53492788023776,23.878741902579176,8.0,13,14.0,1990,0.161531741,B,B,25,5648,1,30.0,2,4,B
9505,113,1.0,41.34227110414053,17.039971943099214,8.0,10,18.0,1974,0.050755569,B,B,24,5469,1,145.0,0,1,B
5517,31,1.0,30.5715003172954,15.455599140664738,4.0,2,4.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
15320,13,2.0,59.07511816936138,38.65334257809405,10.0,14,22.0,2001,0.133215333,B,B,49,11395,3,1406.0,3,4,A
8102,3,1.0,40.0257239874583,19.90966675650783,7.0,10,17.0,2004,0.050900058,B,B,43,10621,1,30.0,2,3,B
9993,12,3.0,64.12578704883467,44.08650734525504,6.0,7,9.0,1979,0.090799103,B,B,74,19083,2,1117.1425855513307,5,15,B
2526,28,1.0,44.97697542948097,23.877165513034463,8.0,4,14.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B
12849,99,3.0,52.02876458769361,38.58813856858561,6.0,3,9.0,1972,0.033493708,B,B,66,10573,1,1322.0,3,8,B
14812,82,2.0,53.75361995808358,33.54465162862525,9.0,4,12.0,1982,0.037316452,B,B,32,6748,93,562.0,4,10,B
